ACADEMIC_YEAR,SEMESTER,UNIV_TYPE_NAME,UNIV_MASTERNAME_TH,UNIV_NAME_TH,FAC_NAME,PROGRAM_NAME,LEV_NAME_ENG,GENDER_NAME,ALL STD
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะเภสัชศาสตร์,วิทยาศาสตร์เภสัชกรรม,ป.โท,ชาย,2
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะเภสัชศาสตร์,วิทยาศาสตร์เภสัชกรรม,ป.โท,หญิง,16
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะเภสัชศาสตร์,วิทยาศาสตร์เภสัชกรรมและสุขภาพ,ป.เอก,ชาย,12
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะเภสัชศาสตร์,วิทยาศาสตร์เภสัชกรรมและสุขภาพ,ป.เอก,หญิง,10
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะเศรษฐศาสตร์,เศรษฐศาสตร์,ป.ตรี,ชาย,367
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะเศรษฐศาสตร์,เศรษฐศาสตร์,ป.ตรี,หญิง,773
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,เวชศาสตร์ชุมชนและเวชศาสตร์ครอบครัว,ป.เอก,ชาย,6
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,เวชศาสตร์ชุมชนและเวชศาสตร์ครอบครัว,ป.เอก,หญิง,5
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,แพทย์แผนไทยประยุกต์,ป.เอก,ชาย,8
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,แพทย์แผนไทยประยุกต์,ป.เอก,หญิง,17
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,แพทยศาสตร์,ป.ตรี,ชาย,464
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,แพทยศาสตร์,ป.ตรี,หญิง,662
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,การแพทย์แผนไทยคลินิก,ป.โท,ชาย,2
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,การแพทย์แผนไทยประยุกต์,ป.โท,ชาย,3
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,การแพทย์แผนไทยประยุกต์,ป.โท,หญิง,14
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,การแพทย์แผนไทยประยุกต์,ป.ตรี,ชาย,29
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,การแพทย์แผนไทยประยุกต์,ป.ตรี,หญิง,68
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีวเคมีและชีววิทยาโมเลกุล,ป.โท,ชาย,2
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีวเคมีและชีววิทยาโมเลกุล,ป.โท,หญิง,6
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีววิทยาและเทคโนโลยีเซลล์ต้นกำเนิด,ป.เอก,ชาย,1
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีววิทยาและเทคโนโลยีเซลล์ต้นกำเนิด,ป.เอก,หญิง,4
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีววิทยาและเทคโนโลยีเซลล์ต้นกำเนิด,ป.โท,ชาย,2
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีววิทยาและเทคโนโลยีเซลล์ต้นกำเนิด,ป.โท,หญิง,5
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีววิทยาประยุกต์,ป.เอก,ชาย,1
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีววิทยาประยุกต์,ป.เอก,หญิง,4
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีววิทยาศาสตร์ประยุกต์,ป.โท,ชาย,4
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ชีววิทยาศาสตร์ประยุกต์,ป.โท,หญิง,4
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ระบาดวิทยาคลินิก,ป.เอก,ชาย,26
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ระบาดวิทยาคลินิก,ป.เอก,หญิง,14
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ระบาดวิทยาคลินิก,ป.โท,ชาย,11
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ระบาดวิทยาคลินิก,ป.โท,หญิง,2
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,วิทยาศาสตร์การแพทย์,ป.เอก,ชาย,2
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,วิทยาศาสตร์การแพทย์,ป.เอก,หญิง,5
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ศัลยศาสตร์,ป.โท,ชาย,17
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะแพทยศาสตร์,ศัลยศาสตร์,ป.โท,หญิง,11
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตแพทยศาสตร์,ป.โท,ชาย,19
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตแพทยศาสตร์,ป.โท,หญิง,46
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตแพทยศาสตร์,ป.ตรี,ชาย,122
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตแพทยศาสตร์,ป.ตรี,หญิง,265
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตกรรมผู้สูงอายุ,ป.โท,ชาย,1
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตกรรมผู้สูงอายุ,ป.โท,หญิง,13
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตกรรมรากเทียม,ป.โท,ชาย,6
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตกรรมรากเทียม,ป.โท,หญิง,9
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตสาธารณสุข,ป.ตรี,ชาย,3
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,ทันตสาธารณสุข,ป.ตรี,หญิง,30
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,วิทยาศาสตร์สุขภาพช่องปาก,ป.เอก,ชาย,10
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะทันตแพทยศาสตร์,วิทยาศาสตร์สุขภาพช่องปาก,ป.เอก,หญิง,11
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะนิติศาสตร์,นิติศาสตร์,ป.ตรี,ชาย,700
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะนิติศาสตร์,นิติศาสตร์,ป.ตรี,หญิง,1137
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,การพยาบาลเวชปฏิบัติชุมชน,ป.โท,ชาย,3
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,การพยาบาลเวชปฏิบัติชุมชน,ป.โท,หญิง,18
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,การพยาบาลผู้ใหญ่และผู้สูงอายุ,ป.โท,ชาย,6
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,การพยาบาลผู้ใหญ่และผู้สูงอายุ,ป.โท,หญิง,41
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,การพยาบาลสุขภาพจิตและจิตเวช,ป.โท,ชาย,1
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,การพยาบาลสุขภาพจิตและจิตเวช,ป.โท,หญิง,35
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,พยาบาลศาสตร์,ป.เอก,ชาย,4
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,พยาบาลศาสตร์,ป.เอก,หญิง,41
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,พยาบาลศาสตร์,ป.ตรี,ชาย,55
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพยาบาลศาสตร์,พยาบาลศาสตร์,ป.ตรี,หญิง,416
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพาณิชยศาสตร์และการบัญชี,การบัญชี,ป.ตรี,ชาย,192
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพาณิชยศาสตร์และการบัญชี,การบัญชี,ป.ตรี,หญิง,602
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพาณิชยศาสตร์และการบัญชี,บริหารธุรกิจ,ป.ตรี,ชาย,333
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะพาณิชยศาสตร์และการบัญชี,บริหารธุรกิจ,ป.ตรี,หญิง,649
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะรัฐศาสตร์,การเมืองและการจัดการ สำหรับนักบริหาร,ป.โท,ชาย,69
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะรัฐศาสตร์,การเมืองและการจัดการ สำหรับนักบริหาร,ป.โท,หญิง,45
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะรัฐศาสตร์,รัฐศาสตร์,ป.ตรี,ชาย,445
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะรัฐศาสตร์,รัฐศาสตร์,ป.ตรี,หญิง,625
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวารสารศาสตร์และสื่อสารมวลชน,วารสารศาสตร์,ป.ตรี,ชาย,198
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวารสารศาสตร์และสื่อสารมวลชน,วารสารศาสตร์,ป.ตรี,หญิง,732
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวารสารศาสตร์และสื่อสารมวลชน,สื่อสารมวลชน,ป.ตรี,ชาย,37
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวารสารศาสตร์และสื่อสารมวลชน,สื่อสารมวลชน,ป.ตรี,หญิง,96
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,นวัตกรรมการเรียนรู้ทางเทคโนโลยี,ป.โท,ชาย,34
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,นวัตกรรมการเรียนรู้ทางเทคโนโลยี,ป.โท,หญิง,62
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,วิทยาการเรียนรู้,ป.เอก,ชาย,6
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,วิทยาการเรียนรู้,ป.เอก,หญิง,6
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,วิทยาการเรียนรู้,ป.ตรี,ชาย,67
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,วิทยาการเรียนรู้,ป.ตรี,หญิง,216
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เคมี,ป.เอก,ชาย,2
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เคมี,ป.เอก,หญิง,13
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เคมี,ป.โท,ชาย,5
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เคมี,ป.โท,หญิง,22
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เคมี,ป.ตรี,ชาย,39
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เคมี,ป.ตรี,หญิง,195
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีเพื่อการพัฒนาที่ยั่งยืน,ป.ตรี,ชาย,46
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีเพื่อการพัฒนาที่ยั่งยืน,ป.ตรี,หญิง,117
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีเพื่อการพัฒนายั่งยืน,ป.โท,ชาย,5
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีเพื่อการพัฒนายั่งยืน,ป.โท,หญิง,13
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีการเกษตร,ป.โท,ชาย,11
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีการเกษตร,ป.โท,หญิง,16
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีการเกษตร,ป.ตรี,ชาย,82
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีการเกษตร,ป.ตรี,หญิง,160
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีชีวภาพ,ป.เอก,ชาย,6
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีชีวภาพ,ป.เอก,หญิง,8
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีชีวภาพ,ป.โท,ชาย,7
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีชีวภาพ,ป.โท,หญิง,16
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีชีวภาพ,ป.ตรี,ชาย,56
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีชีวภาพ,ป.ตรี,หญิง,179
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีพลังงานชีวภาพและการแปรรูปเคมีชีวภาพ,ป.ตรี,หญิง,117
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,เทคโนโลยีพลังงานชีวภาพและการแปรรูปเคมีชีวภาพ,ป.ตรี,ชาย,33
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,การจัดการเกษตรอินทรีย์,ป.โท,ชาย,6
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,การจัดการเกษตรอินทรีย์,ป.โท,หญิง,7
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,การจัดการสิ่งแวดล้อม,ป.เอก,หญิง,1
2567,1,มหาวิทยาลัยรัฐในกำกับ,มหาวิทยาลัยธรรมศาสตร์,มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต,คณะวิทยาศาสตร์และเทคโนโลยี,การพัฒนาทรัพยากรมนุษย์และผลิตภัณฑ์นวัตกรรมอาหาร,ป.โท,ชาย,6
